6000011,C,4,94217842713740281
6000023,C,16359508,31914082408
6000041,C
6001747,C,6372,5721684,29959565,11184266544826568,1245692491979529465916225304
6001757,C,1422506668328248
6001763,C,1,10437,454465
6001789,C,326110856383664
6001819,C
6001829,C,1124317736547,345740573203632
6001903,C
6001907,C
6001909,C,224
6001921,C,3,137813133505916
6001937,C
6001939,C,5,141,1472,3245745
6001981,C,15
6001991,C,86337216981
6001997,C,772
6002033,C,1133694914543620
6002047,C,69953,3779281857
6002053,C,11
6002063,C,815972788
6002083,C,1292453640958326137505,373623520613769623102601
6002089,C
6002093,C,7,19661616,1738035136
6002111,C,1201,97284
6002123,C
6002131,C,224456
6002137,C,8,464,414007652903
6002153,C,53533791
6002179,C
6002201,C,7599,96051991638093676
6002203,C,233,106968
6002209,C,28656
6002237,C,2441546616015
6002239,C
6002257,C,388018799,218949572904
6002273,C,5371,181416,5273732138256856663063743720
6002281,C,256804389341769932340
6002291,C,12636458662969
6002357,C
6002363,C,2488
6002369,C,71304
6002371,C,10059955041
6002383,C,429196464741
6002387,C
6002389,C,32,251,279035400
6002429,C,52
6002431,C,172844,13069673,27309820292348,36002078192168
6002453,C,3643963,13529601511
6002467,C,365,122369,1802305284,2959087891193,97307913534680
6002489,C
6002509,C,467691
6002519,C
6002527,C
6002539,C,1964,64328129
6002573,C,51,75
6002599,C
6002603,C
6002617,C,3,207
6002627,C,2148
6002629,C,1964552361527
6002641,C
6002653,C,143,71808
6002669,C,691
6002677,C,50893104
6002693,C,10735860
6002707,C
6002723,C
6002729,C
6002741,C,28
6002767,C,337845
6002849,C
6002861,C,4,238889115,552704248
6002869,C
6002881,C
6002891,C
6002903,C
6002911,C,185,156861,434550513
6002951,C,24,228,22943043008728
6002987,C
6003001,C,3,348
6003007,C
6003043,C
6003047,C,775251533949
6003059,C,1340725
6003077,C
6003079,C
6003083,C,700,47626105646865,150390007614622669225
6003089,C
6003113,C,3,146727
6003143,C,314340
6003197,C,747
6003199,C,17,62689990099833192
6003211,C,8306111844
6003223,C,4315977,8058901841,7818414513765
6003241,C,1827848
6003247,C
6003251,C
6003281,C,679,716225751544
6003293,C,3063,113731
6003313,C,15
6003323,C,103398992181,64711357025973
6003331,C,20,2913
6003341,C
6003379,C,41750540777636460
6003407,C
6003409,C
6003419,C
6003443,C,1
6003497,C,990628117029324,1260769852020727
6003511,C,1177449939740564
6003521,C
6003527,C
6003539,C,602007945
6003581,C,205707708,3130731646320
6003607,C,1176815745
6003623,C
6003643,C
6003649,C,11,171480,21029175
6003659,C,4
6003661,C,11532779
6003719,C,1
6003727,C,3570009
6003757,C,5710112,434372867084,275604499927829007
6003761,C
6003769,C,119766958731,1024240725171
6003793,C,106535556
6003797,C,5266752987552285552
6003821,C,3,1241940598559704
6003853,C
6003857,C,24
6003859,C
6003871,C,125,548060
6003883,C,101,44023533705
6003887,C,12,658815648664
6003889,C,998039,2054878689639
6003901,C,15,231700188
6003913,C
6003929,C,4,3187
6003931,C
6003947,C,1465384
6003967,C
6003983,C
6003997,C,125842515
6004001,C,4819,416643,1325767776,5673191392651
6004007,C,10484860
6004013,C,7
6004021,C
6004067,C,78584326873,80251639682647845
6004069,C
6004087,C,185638575188
6004093,C,3885672
6004121,C,3
6004139,C,4,16,364801312
6004153,C
6004157,C,459
6004217,C,4,60
6004231,C,31065,5074769,48421521528
6004241,C,266174431,853201591,6343239835200540
6004259,C,1
6004277,C,1016407,559027774447
6004283,C,40,20741472
6004289,C
6004301,C,44845684775348880
6004307,C
6004309,C
6004321,C,232316
6004331,C,1
6004333,C,663692,128094083,428874528
6004337,C,19248
6004343,C,808
6004351,C,24,1998994265,4394188109
6004367,C,64977,7069052710131249,96019402637029732
6004373,C,62431962008802978480
6004379,C,285
6004387,C
6004393,C
6004429,C,5946159,55773211772534487
6004457,C,14904
6004459,C
6004463,C
6004499,C,1,10017
6004507,C
6004517,C,3992766402883
6004543,C,9681516237188
6004549,C,3719918784,9917540172384
6004561,C
6004567,C,189300
6004571,C,576218776
6004577,C,22679919,2246680699
6004601,C,10308,134926473176587831
6004631,C,1859053,14914324
6004637,C,3339
6004639,C,21038672
6004651,C
6004699,C,1824
6004727,C,161589
6004729,C,43607
6004751,C,331523785,5380716292485
6004759,C
6004763,C,72
6004777,C,23,300111754249163
6004781,C,969081972316525520797615
6004783,C,17556,41057
6004787,C,505
6004799,C,183045,914857,30740782732,4625965745461,220710595359309
6004811,C,1,4,5824
6004813,C
6004837,C
6004877,C,39904,96536284,42403864044534115
6004879,C,29862689545781
6004891,C,58488
6004897,C,284,6843
6004903,C,694600628284952
6004949,C
6004951,C,1353419185259580
6004963,C
6004981,C
6004987,C,899898528,5707193077749
6004991,C
6005011,C
6005039,C,1,4044565,218150824,67073601991600
6005101,C,535763,2836743,26069438264
6005107,C,1097
6005113,C
6005141,C,2042259847564334011222048
6005149,C,17442639
6005177,C,4,2474388,4600799835,319355524200
6005183,C,1
6005191,C,647321,10259484
6005201,C,19,31,1192196780364,1656196869024
6005203,C,60797
6005213,C
6005287,C
6005297,C,5846919,23086115544
6005303,C,15475861
6005309,C,660935680
6005327,C,9,120
6005339,C
6005341,C,3,1647139140386720,733097035942123241139
6005357,C
6005371,C,8,996
6005381,C,15
6005383,C,276
6005401,C,2602551,1035317895
6005429,C,4
6005443,C
6005459,C,4942441
6005477,C,4
6005497,C,17484,1120580,5523680,688703303,37532273873678598219
6005533,C
6005569,C,12311,34139,1872190121076
6005579,C,1776,147453187010829
6005591,C,1,16944
6005603,C,37,11500
6005627,C,4,25,36840
6005647,C,58004233140
6005651,C,1,17361
6005663,C
6005687,C
6005717,C,187,38103,66456252,69521739078264
6005719,C,80,732464789492
6005749,C,6299,61039540772901383562402195
6005759,C,24,1321,17956193292,5566173306276
6005789,C
6005849,C
6005851,C
6005861,C
6005863,C,104068955853245
6005869,C,10392
6005887,C
6005891,C,21653848,5415640473
6005893,C
6005897,C,10236591367
6005899,C,312
6005903,C,1,100
6005911,C,740781381285945
6005917,C,11980523,21940598051520
6005927,C,273,4159095045
6005953,C,248
6006029,C
6006031,C,1021824,419882781,597558680,2160771768876
6006047,C
6006053,C,2683,318434571
6006067,C
6006073,C,20,160052
6006079,C,17551664,654157524,3307326188085
6006089,C
6006097,C
6006127,C,9
6006137,C,564,34336575,466152468927
6006149,C,275892,345465275359506328600
6006163,C,2105525
6006229,C,6802206456
6006233,C
6006241,C,4939821231243
6006251,C
6006257,C,3,7,160,230119
6006269,C
6006293,C
6006313,C
6006359,C,1144981737,104817432657
6006361,C,320,344319302639
6006373,C,3
6006379,C
6006383,C,7980,477824521
6006391,C
6006409,C
6006421,C
6006431,C,48940,2233811304
6006433,C
6006439,C,144
6006479,C
6006503,C,34032
6006523,C,48059140974992
6006547,C,259892232473
6006551,C,1,208,12340,915013
6006557,C
6006563,C,8288984836
6006569,C
6006599,C,6940,24492945
6006601,C,2754399966048
6006619,C,2852097,5699402911416
6006631,C,881,6343029
6006643,C
6006667,C
6006673,C,372
6006677,C
6006697,C,22468644,157130127,15474820863
6006757,C,96408
6006761,C,351,173447322762759556
6006769,C,734292,7178547
6006779,C
6006809,C,1504385512400128126275
6006817,C,552,3218508,4481743563,9418263120
6006851,C,21592204631502489
6006859,C,1437346940
6006883,C
6006893,C,410851395,574961833903
6006911,C,18315481843129
6006941,C,3
6006943,C,2360
6006953,C
6006961,C
6006991,C,240,325763668028
6007003,C
6007037,C,19,1672
6007051,C,8
6007091,C
6007093,C,4413346390857728
6007109,C
6007123,C,170025596
6007151,C
6007159,C,369,9674756316
6007181,C
6007187,C,16731323289
6007189,C,193137192596
6007207,C,22589,2244470213,115322005217
6007217,C,547,1056999,47820220
6007223,C,1,13
6007231,C,19694690580
6007247,C,117,1213
6007271,C,2218713
6007277,C,2679
6007297,C
6007303,C,5,1828973
6007333,C,1105760,7467249935
6007349,C,3711
6007367,C,13,172514713,14061923917
6007369,C,779,17879
6007373,C,1392
6007387,C,740,28425965
6007403,C,16
6007427,C,1390269
6007429,C,6352647507618560
6007433,C
6007447,C,24,13961560938281074626261920
6007451,C,2404368,899923992661
6007471,C,5,34149596,191776920833
6007483,C,69208028808131088
6007489,C
6007513,C,8,216
6007517,C,367109151919
6007537,C,87524
6007541,C,288,869775660,5846472799,30129270829656
6007559,C,52
6007567,C,8,2628,4865,1670833205
6007597,C,20139,340655,26956073408
6007601,C
6007609,C,131,27107,11663519
6007619,C
6007621,C
6007627,C,19604468
6007643,C,1,151567512,17448219734512
6007649,C,7828539
6007657,C,855308,367866975,33340419864
6007663,C,1006235465
6007693,C,14483
6007697,C,19
6007711,C
6007717,C,20,3870590713647
6007721,C,3,575376122195680
6007723,C,531512121
6007733,C
6007739,C,4,9,7791604
6007741,C
6007759,C,20,9024,1495019065397
6007787,C,8294868
6007811,C
6007867,C,8419174005
6007873,C,8,9563,20816415,1170993311636
6007877,C,4
6007879,C,956297
6007891,C,5
6007907,C
6007913,C
6007927,C,29,1100064
6007931,C,1
6007961,C
6007979,C,104900581656497087080305
6007999,C,1629,73140
6008033,C,28111071
6008039,C,4432
6008059,C
6008063,C,158151948
6008077,C
6008081,C,3,43191784999
6008087,C,448,208254044962348
6008111,C,36,49,438019884
6008113,C,7329839417468
6008131,C,145413
6008143,C,5,9216
6008153,C,34912
6008173,C,5777315
6008201,C,8922253645116
6008207,C,14929513
6008227,C,21453
6008231,C
6008251,C,7387401,2041471425980
6008257,C,3,6951379429304
6008281,C
6008333,C,15
6008357,C
6008363,C,1
6008369,C,690384,265674339420
6008377,C,8,323,1582373804
6008381,C,1671,164136,426532379608503
6008399,C,1,3429489,321552003990880
6008437,C,9385131515
6008447,C
6008449,C,6207,3585363589275
6008461,C,282430854493644
6008477,C,12662887,25704091224279
6008489,C,151431
6008491,C,5,68,390969321
6008507,C,285,383230464
6008521,C,12029075,116947330644
6008533,C,283909327235
6008609,C,24
6008671,C,44,3245
6008677,C
6008687,C
6008707,C
6008719,C,132,186662129229
6008729,C
6008749,C,1719,26483604,983696015,5834623136
6008753,C,612,116892
6008759,C,3453009
6008789,C,10748470260956424
6008791,C
6008797,C,29562820296203
6008813,C
6008833,C,132763351172,7786313549655
6008857,C,659
6008867,C,4,2691264,3424832664
6008881,C,3,8,6672684
6008897,C,3,121782862732
6008923,C,41060
6008929,C,24,10820,62493947355461908915598391
6008941,C,596
6008953,C,7191,71363388
6008969,C
6008971,C
6008983,C,1528154052641,394059181716585
6008987,C,86180073,12101751109489
6008993,C,4260867
6009011,C,1
6009037,C
6009067,C,127156403733
6009089,C,49706600479527424927
6009103,C,39780,497019997559596755647201
6009127,C,299373,1004949544604
6009167,C,24,66191941586388
6009253,C,54273755
6009271,C,61965
6009307,C,44813096484,70973497200
6009317,C,15
6009323,C
6009331,C,74809064
6009337,C,3
6009343,C
6009359,C,160
6009361,C,48,3977474339
6009383,C,181108534578700
6009397,C,612,794748563
6009401,C,79,40108
6009407,C,87072268
6009413,C,7,4587,75372
6009439,C
6009461,C,16647643
6009469,C,5684,115936938167
6009481,C
6009499,C,69,22949375977882282277
6009533,C,3
6009539,C,33839046637,604101230992,11085502613997
6009541,C,15496959,43407982571
6009557,C,6103821408
6009569,C,154931699334391417192
6009571,C,13904,86366941704
6009581,C,2836
6009587,C,12,3205165,2993532150040
6009589,C
6009593,C,1786009047
6009599,C,1,684756,48932884
6009611,C,1,54751468
6009613,C,408743
6009623,C,60,2800360
6009631,C
6009677,C,4,84902232
6009683,C
6009709,C,20173104
6009713,C,3,21788708086920
6009727,C
6009733,C,8931,1483455
6009737,C,163554268683
6009761,C,3,4,1164,25495965614476
6009791,C,1,23565
6009797,C,3
6009811,C,33,77013,32631918807389
6009841,C,56
6009851,C,1,5908
6009853,C,3,1355577228301268649535403236671
6009859,C,124430600085
6009863,C
6009881,C
6009893,C,5654328,140261432140
6009901,C,3,68265560
6009911,C
6009919,C,1400
6009929,C,362196697312101460
6009961,C,201759,100293517668
6009977,C
6009979,C,165,62701486133756276
6010009,C
6010033,C,12
6010049,C,216,2319,50352684127
6010051,C
6010087,C,353112967723700
6010091,C,3040,1239572854089
6010093,C,8063,342985496,9031306976
6010097,C,14764,43662285912
6010111,C
6010157,C
6010159,C,180,93876
6010171,C
6010189,C
6010201,C,35,180,320,49284,2918963
6010211,C,43396,1263153247528
6010229,C
6010237,C,130484,10007582476203
6010261,C,38148803
6010307,C,63933
6010343,C,100,30037
6010351,C
6010379,C,1,45,63829
6010393,C,36,128
6010421,C,1860,9208
6010427,C,660909
6010447,C,821721194724
6010451,C,1,105,3696
6010471,C
6010481,C,36
6010483,C,61862705,184743782916
6010489,C,401601591
6010523,C
6010547,C
6010549,C,51
6010573,C,27,52541413196677808
6010591,C,51701,335038457829
6010597,C,46560975
6010603,C,5
6010619,C
6010633,C
6010643,C,1,3196,19117,393277014712
6010649,C,19556153356
6010661,C,295,448,464200121196703
6010663,C
6010679,C,472
6010681,C,74156741420
6010691,C,17836
6010717,C,4682847
6010721,C,754923879
6010727,C,576933
6010729,C
6010759,C,497
6010769,C,35491,708623139
6010787,C
6010811,C,280,93562940965,412243450089,4546292314728
6010817,C
6010847,C
6010853,C,7
6010867,C
6010883,C,46433850960,287919712561
6010891,C,29221121,37002824,2601392633
6010903,C,425,550736,4880899340
6010919,C,4
6010933,C,11,7852215,248469740
6010937,C
6010957,C,2235937923132
6010967,C,4,432
6010997,C
6011017,C,8,89807604692,325032685115
6011029,C,1355,11175558106044
6011053,C,4692
6011077,C
6011111,C,1,48
6011113,C,111
6011141,C
6011143,C,5
6011147,C
6011171,C,1,2269,6186063627868
6011209,C
6011219,C,60
6011221,C,80
6011233,C,7791
6011267,C,24,1189
6011287,C,9
6011293,C,23062498593180
6011309,C
6011311,C,8,34636285462769,568195137397128
6011321,C,7644,20958268,3974457124
6011329,C,1111107289478672
6011351,C
6011359,C
6011363,C,1,133
6011377,C,83
6011399,C,885,3784,42824116
6011413,C
6011417,C,420098970823204
6011449,C,119859176
6011471,C,53205088885
6011483,C,566732393697
6011491,C
6011513,C
6011519,C
6011521,C,430088
6011531,C,9509065
6011539,C,12383016
6011549,C
6011561,C
6011573,C
6011587,C
6011597,C
6011609,C,52
6011617,C,408,1344
6011627,C,537,1082144412,3854992405
6011639,C,1
6011647,C,17
6011653,C,527,1092
6011699,C
6011711,C
6011741,C,84,328
6011749,C,6261951
6011767,C,362925839025,135012538767483072
6011779,C
6011807,C,231481783533
6011813,C,975
6011851,C,29,68746022808,16969627022925,410803142690129
6011867,C,9360642024
6011869,C,447516,331271812164
6011879,C,1940037
6011899,C
6011933,C,857030330572
6011969,C
6012011,C,1273,4281276,1215987609925569
6012029,C,2295,7759056,12545235512560
6012043,C,17,77,336,79748
6012089,C,512715,7804579
6012091,C
6012103,C,230308281
6012119,C,5437
6012121,C,18064308,3433361340
6012179,C,188380297,432605890552
6012191,C,38229,11003745
6012211,C
6012229,C
6012239,C,1537305854826456
6012257,C,11907984342423
6012263,C
6012283,C
6012313,C,36,476,29306576
6012317,C,401215
6012319,C
6012323,C,37
6012329,C,419264573037315
6012337,C,3
6012371,C,2284891824,13956307070680920
6012401,C,4,24359691,1525795071,983296322980
6012403,C,3145675522414956
6012439,C
6012467,C,1875709
6012473,C,195
6012491,C,1,529112778520,4752539592670573
6012497,C,1073167682472
6012511,C,2916
6012533,C
6012547,C,137,2869353094807188,6021136836016940
6012551,C,529735054996441429
6012553,C,33602970014460
6012583,C
6012613,C,108
6012619,C,5,9955221524,428584580260676579189
6012659,C,1,132455043286606722276
6012673,C
6012689,C
6012697,C,63426735,107881220,5836728887
6012703,C
6012719,C,21,21505,5607925,2228118403864
6012731,C,1,145,20299305
6012763,C,13173,99333005
6012779,C,165,741,85129314057
6012803,C
6012827,C,4885,73317,5765698943272
6012847,C,4971855924812
6012857,C,7263463033795
6012859,C,852576041885
6012893,C,108,462300,143275468
6012899,C,3526600
6013013,C
6013027,C
6013081,C,5024531900
6013109,C,23883076,319886392059
6013123,C,3673771460,54086960705
6013141,C,82283
6013151,C,2484091115912428
6013153,C,3,203,3661370211
6013157,C,2923,16083,46153739400
6013159,C,29,392
6013181,C,111,9177443948447214039
6013187,C,3897742024612372
6013199,C,2385,4776222085529892352
6013211,C,1,37169796444
6013213,C,630304647,228556239708
6013247,C,104664002196602257
6013261,C,1176
6013283,C
6013303,C,56
6013309,C,35
6013313,C,140343
6013331,C,2549913
6013333,C,4418574107
6013369,C,1499,5544,11042519
6013379,C,1,2578444
6013387,C
6013409,C
6013453,C
6013459,C
6013471,C,1925648
6013489,C,972,653719620
6013493,C,411,23715,3477118700791672
6013517,C,13829305723
6013523,C,12,60,1512
6013531,C,19528076885118605
6013537,C,12,3508772
6013541,C,4
6013547,C
6013561,C,8,245123436
6013583,C,21577
6013591,C
6013627,C
6013691,C
6013703,C,208
6013723,C,34440
6013727,C
6013729,C,27
6013739,C,45,289,4912,187572085
6013753,C,3420
6013781,C,4044,8930496
6013793,C,603,103035,547028629960790416156
6013829,C
6013841,C,34516,703236
6013849,C
6013867,C,1491830412
6013871,C,3471901,9830289068760,199196694476008
6013883,C,19513,1870788768,42241673445
6013897,C,12276284
6013901,C,4
6013919,C,52
6013927,C
6013949,C,41127240
6013951,C
6013961,C,2741915641471552242168
6013981,C
6013993,C,8,72,5516
6014009,C,54535
6014011,C,84,1788
6014027,C
6014053,C
6014081,C,16700612488
6014083,C
6014101,C,8604956
6014111,C
6014117,C
6014119,C,30429,1625813820
6014123,C
6014131,C
6014137,C,3
6014147,C,29608368
6014159,C,1
6014161,C,3
6014219,C,29399634649
6014233,C,491511
6014237,C
6014257,C,15
6014269,C,15
6014287,C,8
6014299,C
6014321,C
6014347,C
6014357,C,652,255455420884
6014369,C,38671012
6014381,C,255,1464
6014419,C,1205
6014423,C,1
6014443,C,653
6014467,C
6014473,C
6014483,C,1,13,38472
6014497,C,84
6014509,C
6014521,C,6244514052313340
6014557,C,1613257046031839
6014563,C,168423177
6014573,C,107999733637260
6014581,C
6014597,C
6014627,C
6014633,C,2568,35668
6014639,C,4431064,8420676504,3962541242557
6014641,C
6014647,C,44,4097574670485
6014653,C,195,203,523985659756842471
6014663,C
6014677,C
6014681,C
6014699,C,144623747321350366005
6014717,C,11105927164
6014737,C
6014777,C
6014807,C
6014843,C
6014857,C,2897108306367079980
6014867,C,290500
6014881,C
6014893,C,7122617184296
6014903,C
6014909,C,2035,6717352,434630579441107
6014929,C,85269345107
6014941,C,71,1989305573319
6014951,C,1383114271093365
6014971,C,193074081
6014999,C
6015007,C
6015011,C,925333
6015017,C,6619
6015047,C
6015083,C
6015089,C,950471726007
6015091,C,13020081568070530553
6015131,C
6015169,C
6015197,C
6015199,C,5275475582196
6015203,C
6015211,C,428129
6015221,C
6015223,C,32
6015239,C,303484,831972220
6015277,C,344
6015287,C,148
6015301,C
6015311,C,32343529,18901919006118936
6015319,C,71945195169
6015337,C,23,242638181357601207
6015353,C,3535746103
6015403,C,937389966172725
6015407,C,10904620,16190710043308
6015413,C,281320
6015431,C,29562738924036
6015437,C
6015439,C
6015469,C,615
6015481,C
6015511,C,285,3168
6015521,C,211,7365307266923624440
6015523,C,562928,6588649217
6015539,C,1,2332
6015551,C,38556
6015563,C,40,997501,9900670569676
6015587,C,29060216064,250200149965
6015593,C,1641948,8053740616
6015619,C
6015623,C,1,331321492051225
6015629,C,7
6015641,C,1997884,3005775
6015683,C
6015697,C,4992
6015701,C,19
6015703,C
6015721,C,3
6015733,C,806554287,908086956
6015749,C,15691,1222416,689147405379,1501464899296
6015791,C
6015797,C,11988,5276451619
6015803,C,2085
6015833,C,13997648031
6015839,C,203367746452110616
6015851,C,1
6015853,C,67643,1283600
6015883,C,52557,26282117673
6015907,C
6015917,C,3,552
6015931,C,921,13112693
6015967,C,95959025
6015979,C,9,417
6015983,C,15297,11035964325001
6016009,C,70219335976834472170560
6016013,C
6016019,C,6958543224
6016033,C
6016039,C,1507169
6016057,C
6016063,C,1294965,21846397533
6016067,C,3399330838573,20138173645189
6016091,C
6016093,C,17627481612
6016097,C,2803
6016099,C
6016111,C,3324,8465,20271148898760
6016123,C,41864741442201,52478355805532
6016177,C
6016211,C,136,169,1053043569
6016229,C,11463243566232
6016273,C
6016301,C
6016303,C,905576
6016313,C
6016319,C
6016321,C
6016357,C,790839775847159
6016391,C,664,828,1533,60685
6016429,C
6016447,C
6016457,C,384,3823
6016513,C
6016519,C,28236
6016523,C
6016529,C,80958471
6016541,C,3255
6016579,C,8756
6016583,C,1
6016609,C,1810505416678379
6016649,C,79,7896
6016669,C,92,1268222956225783935
6016679,C,9439956396817,3089308296147376
6016687,C
6016729,C,1196,14376566075091
6016739,C
6016741,C,2624,54581064
6016757,C
6016771,C,311513660
6016789,C,46953312
6016811,C
6016817,C,2128
6016831,C,2136,36958303689,155083568628
6016837,C,804,42116207
6016841,C,160
6016847,C,7784053
6016853,C,3,38931,5064735
6016859,C
6016921,C,615677794532985423
6016937,C,235
6016957,C
6016973,C
6016991,C,4,50565,26879832088
6016993,C,4100,4832
6016999,C
6017003,C
6017009,C,4,65218912023760
6017021,C,1815004
6017027,C,9,16312362217189
6017041,C
6017057,C,2227,35132455,181657303
6017059,C,84425
6017071,C,3635724,16473868125
6017093,C,568
6017107,C,3029,2260209
6017111,C,13
6017117,C
6017149,C,20257704
6017153,C,2323
6017159,C,371165857
6017183,C,25,821691348
6017189,C,7
6017213,C,3
6017257,C
6017267,C
6017309,C,765639,180169195
6017369,C,4984,28735386687
6017381,C
6017399,C,11182541652
6017411,C,476815521
6017419,C,4080524,56511944897
6017423,C,205,17933522848260
6017437,C
6017477,C,49277373463
6017483,C
6017489,C,3020357971
6017491,C,2577984,22049345360,1906780108121
6017497,C
6017521,C
6017527,C,28952,496520,14504337137815200
6017537,C,12,17726583684
6017579,C,12,16
6017581,C,195
6017593,C,36,48,1188,1547,1385832
6017597,C,4
6017603,C,1
6017621,C,19,76687483
6017629,C,4595375,424332675119
6017633,C
6017639,C,266858681233749
6017647,C
6017657,C,859668000
6017701,C,3
6017719,C
6017729,C
6017731,C,2933,89505,235233,169572716,1239523393465669656
6017741,C,183253938556
6017773,C,3
6017777,C,35565798520,41180781703
6017827,C,5,33,648511165124519229
6017831,C,289,6048,101054956967318064
6017849,C,15
6017863,C,52225736
6017887,C,2770465942671888524
6017897,C,4,24568786344
6017899,C,5,5254364045909
6017903,C,4605859776777
6017909,C,3927,4500430719
6017923,C
6017929,C,59667
6017951,C
6017971,C,26889,272525
6017987,C,4
6017989,C,3311
6018029,C,279087,5686399
6018037,C,8758406772
6018043,C,8142837
6018083,C,117
6018107,C,5828677
6018127,C,209
6018137,C,7,496275
6018143,C,25519501,2365576100167349997
6018191,C,70606079808
6018197,C,95615935324
6018223,C
6018239,C,712032,7105992
6018241,C
6018253,C
6018263,C,1257052
6018277,C
6018293,C,587762729903655
6018301,C
6018317,C,627
6018329,C,609640
6018347,C,9,643043340
6018367,C,4845312877877
6018373,C,83652,2206506692
6018377,C,248261127,10153182024
6018401,C
6018427,C,8266905088043726404183004868
6018469,C,7332
6018473,C
6018487,C,11068749,239750728925
6018499,C,1156401561
6018503,C
6018539,C
6018541,C,3204300
6018563,C,918628453
6018569,C
6018577,C,9972215868
6018583,C
6018587,C,98064714250871241985452
6018589,C
6018613,C,12
6018659,C,127809,1885365,582357127380
6018671,C,49,2789581
6018673,C,9772993477292
6018703,C
6018707,C,928
6018713,C
6018757,C,80,263,501884
6018769,C
6018781,C,8,15,720
6018787,C,442304176580
6018791,C
6018797,C,6722779,59233328359,7349174994295
6018823,C,36897,7312653
6018829,C
6018853,C,51747372
6018869,C,19,172,469406411955
6018913,C
6018919,C,11784,646433964
6018937,C,8,21641024
6018949,C,9333716
6018959,C,25,81,897
6018967,C,986055549413
6018973,C,26848832
6019001,C,4
6019009,C,1236,15673928321792
6019019,C
6019021,C,482136
6019061,C,8608897422123
6019063,C,5673560
6019073,C,128571,11726491
6019081,C
6019103,C,1,480993
6019187,C,12
6019193,C,3
6019199,C,1
6019201,C,6680
6019267,C,8
6019283,C,131727014281,196242307305
6019289,C
6019331,C,1592154925500
6019339,C
6019367,C
6019379,C
6019381,C
6019393,C,1436,65842307
6019417,C,382088,39130295
6019421,C
6019459,C,578784095837
6019469,C,2150551295547
6019471,C,37014304269
6019483,C
6019511,C
6019553,C,85638523,151759512
6019571,C
6019589,C
6019597,C,1319
6019603,C,11381496416
6019609,C
6019627,C
6019633,C,521559251508
6019639,C,44
6019667,C
6019669,C,296989638156
6019679,C,105945697,3777628509
6019681,C,226164378018743
6019691,C,13894539806499709
6019697,C,4063,307558192
6019757,C,4,3404227,713100727
6019771,C,6827161721432661405
6019781,C,460,13431,268206552915
6019787,C,2762731108517040417
6019801,C,2058200
6019817,C,120
6019823,C,3322812,1027002134928
6019837,C,6343892281299
6019861,C
6019889,C,59284
6019891,C
6019913,C
6019919,C,289
6019931,C
6019967,C
6019973,C
6019987,C,1212,321880629197
6019991,C,3241053569558388
6020039,C,13232392755067005
6020051,C,12711520
6020059,C,128769,55171592
6020087,C,3051714309
6020099,C
6020117,C
6020137,C
6020143,C
6020167,C,77
6020173,C
6020177,C,7,1735
6020221,C,84
6020251,C,450667783788468
6020257,C,3,8
6020263,C,4392
6020269,C,2235,2158070316
6020279,C,2217,5812,148666360,13985936128792
6020281,C,15
6020291,C,1,2128,12030206604480009
