7000003,C
7007419,C
7007423,C
7007437,C,3
7007449,C
7007459,C,181744638336,870034666445605
7007461,C,3
7007471,C,1,103693281
7007477,C
7007491,C,1464
7007503,C,197
7007509,C,193847
7007527,C,20,292421815524,348536943204
7007563,C,5,1013
7007569,C,203535400536135356
7007579,C,85,117169
7007603,C,663493,280697183853
7007633,C,727911,8870995,14768767498371
7007729,C
7007779,C,6096
7007783,C,6104416
7007797,C
7007809,C,11,1967,30875
7007813,C,15,16
7007831,C
7007857,C,24400699261457148
7007867,C,1209,51843885032758946533
7007873,C,63
7007899,C,984,3321,11844,2007693439836
7007909,C,15
7007933,C,11986603531
7007947,C,10668
7007951,C
7007969,C,4,7,111784238775
7007977,C,12332,42875
7007983,C,144036
7007989,C,13112
7007993,C
7008013,C,3
7008019,C,12,5869278524
7008037,C,48
7008041,C,513608720798251
7008047,C,17104
7008091,C,19565
7008101,C
7008103,C,3600,432063219752
7008119,C,66556
7008121,C,264712924643
7008143,C,20928430553593
7008151,C,100306053682205
7008163,C,216,634205537
7008173,C
7008181,C,8,821148096
7008191,C,26097856056
7008203,C,97
7008247,C,113
7008251,C,1
7008259,C,157985,11207112
7008317,C,7,2568,2980
7008319,C,12,14321
7008329,C,16,3792909751704
7008341,C,571,11571,12621016,32438137284
7008361,C,164,2355,537303851216
7008413,C
7008427,C,129264566638752
7008451,C
7008457,C
7008461,C
7008467,C
7008479,C
7008493,C,66885565187
7008523,C,2888
7008557,C,8289204915
7008559,C
7008563,C
7008569,C,156,10209667
7008601,C,20,39
7008611,C
7008619,C
7008653,C,151791460
7008671,C,2013
7008679,C
7008707,C,1134745
7008713,C
7008751,C,51065685
7008761,C,368690458000
7008763,C,13276497,116588089208
7008779,C,76
7008817,C,195656980580,1326021092088
7008829,C
7008851,C,4,4680,201073
7008857,C,7205647900
7008887,C
7008889,C,80120904
7008901,C,106235,2727892994905248
7008917,C,66013155
7008919,C,289664709
7008943,C
7008977,C,3041862432
7009001,C,393115
7009019,C
7009031,C,2995592211976
7009099,C
7009111,C
7009133,C,8196759316
7009139,C,26755057,29750709
7009147,C,512
7009159,C
7009183,C,5
7009199,C,1,138900
7009201,C,2960,387891
7009217,C,542259,690564,695932
7009231,C,5876769,133657569,9160463436788,724300531480373
7009279,C,528129197
7009291,C,341544
7009297,C
7009307,C,42987798415430509
7009313,C,3,580
7009337,C
7009349,C,241455,428941931251
7009351,C,141,11144,29260185
7009361,C
7009363,C,96
7009393,C,1931,218660640
7009397,C,63
7009399,C,210141,6168217844
7009421,C,199
7009427,C,37701972
7009447,C,233217
7009469,C,292,7687
7009477,C
7009481,C,16,263839,6043288
7009487,C,1684
7009493,C,508095
7009507,C,15761132400,24247562157
7009517,C,183
7009543,C,586216857
7009547,C,259106859826264464
7009553,C,7,40,2031291
7009577,C
7009601,C
7009603,C
7009609,C
7009637,C
7009643,C,1,760,337888420,12418275933
7009657,C
7009663,C
7009669,C,60896
7009699,C
7009711,C,70076
7009757,C,156787
7009771,C,2144
7009777,C,32
7009799,C
7009801,C
7009823,C,1,340,6908219173
7009859,C
7009867,C,74292
7009889,C,58345370275,766255695847714792
7009897,C,169247
7009921,C,2051
7009969,C
7009979,C,84,11156569434547021
7009991,C,340228,12456964
7009997,C
7010011,C
7010021,C,1994860
7010023,C,1098798000154533
7010033,C
7010041,C
7010051,C,84
7010089,C,5505110791127
7010099,C
7010111,C,4,16,28,328
7010119,C,309
7010197,C
7010209,C,119,8211917073372
7010219,C,34257,126146944,775571462476
7010231,C,173460
7010281,C
7010291,C
7010293,C,397040
7010317,C,318914398140
7010323,C,12,273
7010329,C
7010347,C,33
7010351,C,1,1848,191604
7010357,C
7010359,C,120,1161
7010417,C,178138119,1905393349015
7010447,C
7010453,C,404488
7010459,C,4,364620
7010483,C,115552993
7010491,C
7010503,C,5,6971465
7010513,C,40,745492
7010537,C,4,1613650207
7010543,C,194880
7010551,C,2389361
7010569,C,697800039,5427271244
7010573,C,303858871823967
7010581,C
7010603,C,61,96,1161
7010621,C,211,64016299
7010651,C,61720
7010657,C,7,1135787200
7010659,C,3120847400
7010671,C,5,81
7010687,C,256665
7010693,C
7010719,C,3744,263345219529
7010789,C
7010803,C,129010903571265
7010821,C,80,91583980571,427346149119
7010831,C,24,21801800586409
7010833,C,71,2076,33361892
7010863,C,4668
7010879,C,1,16,1870840867665,140497045573896
7010891,C,1,53248,4216435560
7010909,C,44952681247
7010917,C,80
7010921,C
7010923,C,5
7010951,C
7010957,C
7010963,C,427730713
7010977,C,95
7011001,C,23,621659964579
7011023,C
7011031,C,1595689687256
7011049,C,32,46037074768220
7011073,C,108807
7011079,C,51965
7011083,C,98251064197
7011143,C,26889145
7011181,C
7011187,C
7011223,C,409446249681185
7011229,C,4930856333220
7011233,C,10076571
7011253,C,1539210836
7011283,C,12,14668347932
7011307,C
7011353,C
7011377,C
7011379,C,512,97882312572545
7011439,C
7011479,C,36420,113584,144912161649
7011491,C,4872461301930390122341
7011503,C
7011547,C
7011553,C
7011559,C,244149778257,536658496889357
7011593,C,523
7011607,C,49230440408
7011637,C
7011647,C,69
7011659,C,1
7011661,C,571113404
7011671,C,81
7011677,C,581075736219
7011713,C,2772096096
7011721,C,296571,106665656
7011733,C
7011743,C,61,3243911786041
7011749,C
7011761,C,43600370604,646637693995,665773923528
7011799,C,5,1557
7011811,C,2440389
7011827,C,289702334913
7011853,C,13545802449742475,25521366357132891
7011877,C,7068
7011887,C,2831632057728
7011913,C,3997688
7011919,C,12
7011937,C,368
7011947,C,85,1034989,73742023205157
7012001,C
7012003,C,28468622576601
7012009,C,9612,28544
7012013,C,2395
7012063,C,80,35630112533
7012067,C,335713
7012069,C,324,335,1316,364542507861357910462719
7012099,C
7012111,C,239948,3283461903605
7012141,C
7012151,C,9225385560,122059542156
7012157,C
7012193,C,12536693116
7012199,C,1,140326674876,2233372388224
7012223,C,1
7012241,C
7012249,C,20441519
7012253,C
7012261,C
7012267,C,87006109340,208924779446993057
7012283,C,32154382053410062477768792
7012319,C
7012331,C,1,24
7012333,C,92,1273211,35507537000,50264027247
7012337,C,3,160,507,14079,728123483472
7012363,C,268864988924383510337
7012367,C,4
7012373,C,350652,492511
7012391,C,4,13
7012393,C
7012409,C,867393184
7012429,C,7799,1040756
7012469,C,15
7012471,C,176,198896
7012477,C
7012487,C
7012507,C,34647811460088
7012529,C
7012543,C
7012547,C
7012571,C,302673864961
7012583,C,1213
7012613,C,8092,1782880,1072525820635,8703921302145195
7012627,C
7012657,C,9099635
7012661,C,3,36
7012669,C,408675,102926760
7012679,C,10900
7012697,C,19,23597989729858768
7012703,C,7895159208
7012771,C,263745380,27918740456
7012777,C
7012781,C
7012787,C,12
7012793,C,237472
7012807,C,302717180,131422469686457
7012829,C,89413979789950314960160
7012847,C,88
7012849,C,11708369406255
7012853,C
7012877,C,8808
7012903,C,296
7012921,C,2808,51068
7012937,C,4,11724,142238080,479288959
7012949,C,750939,235376316,1578672953776
7012963,C,2143886681
7012969,C
7012979,C,312,2769528021
7012981,C,3,55306396991
7013029,C
7013053,C,369411747325296420037138563
7013057,C,17107
7013063,C,4317
7013077,C,9930705757707
7013093,C,19507069755
7013117,C
7013131,C,26601,325533
7013141,C
7013143,C,4409081
7013159,C,1,16
7013179,C,57732
7013203,C
7013213,C,12,556320
7013219,C,197969317
7013243,C,1,173567927088
7013263,C,56
7013267,C
7013269,C,277393083426441371
7013297,C,2107,2350159863
7013311,C
7013317,C
7013327,C,124
7013351,C
7013371,C,5
7013381,C,859,110632663819356
7013393,C,1606746483
7013407,C
7013423,C,7053,43806227176
7013431,C
7013443,C,21
7013453,C
7013473,C,601523607
7013477,C
7013483,C,1
7013491,C,12629
7013521,C,63,18624
7013549,C,83377315
7013557,C,468170128958535
7013561,C,26106879
7013581,C,228
7013623,C,12,60144529988
7013653,C,53163
7013659,C,237
7013723,C,215193
7013729,C,115
7013731,C
7013759,C
7013771,C,203101972804
7013807,C
7013863,C,5
7013887,C
7013899,C,177249
7013921,C
7013927,C,4,622308,1657057
7013971,C
7014037,C,83,30707266493201948
7014043,C,5772
7014061,C,1571,6651,2123868
7014071,C,31276751496
7014089,C,7
7014107,C,4,29688,154434409
7014113,C
7014121,C,372018035887871
7014131,C,1,24
7014151,C,1910236022221409
7014187,C,89,1008
7014191,C,36,27377730421
7014193,C,15,58722800
7014209,C
7014257,C,3287254881607
7014269,C,4272,106736353327
7014283,C,9560
7014299,C
7014311,C,2292629751469896
7014313,C,20,3221820
7014323,C,3088
7014347,C,2085194745,39345862269
7014367,C
7014373,C,9397150075380
7014377,C,3726872179
7014383,C,1821
7014389,C
7014409,C,17749275
7014419,C,68656
7014437,C,19011278748
7014457,C,534492,12968608883
7014467,C
7014481,C,2955
7014503,C,1,6482960961
7014509,C
7014521,C,208,17834858023
7014533,C,12,915307
7014541,C,10803568688185813959455
7014577,C,27,15015
7014583,C,1803209072,33967545187496145
7014611,C,21
7014613,C
7014617,C,2800,17280723,681820456139460
7014619,C
7014641,C
7014653,C,7,15,940,19086252,900512223,4521993396
7014671,C
7014677,C,7,4679058356607
7014691,C,58796
7014739,C,5,452
7014751,C,1979405,10937745
7014757,C,659259
7014767,C
7014769,C,15,60425361296015
7014803,C,484336
7014809,C,256
7014841,C,154987260820967766224
7014851,C,4,33589,2496121
7014859,C,1771601
7014869,C,7335713652
7014877,C,517706883,96678747048
7014881,C,15725691,530699802918821991
7014899,C,3474936345
7014929,C,346123875
7014947,C,22444114199292
7014979,C,127210459268609
7014983,C
7014989,C,7,15
7014991,C,1363976
7015003,C
7015039,C,12
7015049,C,30177544
7015087,C,165,28232
7015097,C,2920658664672228
7015109,C,4
7015111,C,780,835560
7015139,C,1
7015213,C,1161323268,9726025551,278046494747
7015259,C,1260,8537620129
7015273,C,3
7015301,C,4480
7015343,C
7015363,C,199568
7015399,C,5
7015417,C,651041807,174603147299,199441603319
7015423,C,8,202700061,1547852326352957
7015429,C,51
7015457,C,19,9564,100363,2456995395
7015471,C,33,786365
7015487,C,949708
7015499,C,1,592383544247441340
7015501,C,5572436
7015507,C,204170776522097
7015511,C,1
7015523,C
7015531,C,5536873375020
7015537,C,35
7015553,C,45421789443
7015559,C,1,64896
7015571,C
7015583,C,13
7015597,C,158099,92641428,5884785709079
7015609,C
7015627,C,3287429
7015649,C
7015661,C,41708421847095
7015691,C,856
7015699,C
7015711,C,9989,1556441
7015717,C,8
7015721,C,2601223907491
7015733,C,88,1120327
7015739,C,192,86114792676
7015777,C,915
7015787,C,13,4159588,65634577
7015817,C,4119,6004
7015819,C,21
7015823,C
7015891,C
7015927,C,38304099972200553
7015933,C
7015949,C
7015969,C
7015973,C,25011,26743248
7016011,C,610823681,463553839485
7016017,C,25548
7016029,C
7016041,C
7016047,C
7016059,C,137
7016063,C,124765,508704784116,34600741257337
7016071,C
7016077,C,7382068323
7016083,C
7016099,C,1,297,12256,19201,1157817
7016101,C
7016117,C
7016131,C,41,87718113
7016147,C,49,299400
7016153,C
7016179,C,14616
7016201,C,304,6353784091
7016213,C,2098715817088
7016237,C,1462840
7016279,C,13884
7016287,C
7016333,C,3
7016341,C,73584,30750430863
7016363,C,601300
7016381,C
7016389,C,20
7016413,C,27,4164152,1221600587
7016423,C,1,46193373
7016431,C,380,59969,325184
7016437,C,359591926268
7016467,C,101021141615779364
7016473,C,3,67882668
7016479,C
7016483,C
7016497,C,47
7016501,C,17563973811
7016507,C,88,249021813
7016519,C,33504
7016531,C
7016533,C,1461573162407
7016539,C,289649877,57792805872
7016561,C,1089624349637339807897335
7016599,C
7016609,C
7016629,C,688474176,115202040116579,1338255666741056
7016641,C,3
7016663,C
7016683,C,1256,12447068848316
7016731,C
7016741,C,73423684603,1188545265360
7016743,C,192,22170282612
7016747,C,12808
7016749,C
7016759,C,47866054912612
7016777,C,10452
7016803,C
7016809,C,3128156
7016831,C,4,16,3016863619936
7016837,C,410580
7016873,C,600,2453269671
7016879,C,24,7382526152109
7016887,C
7016899,C,425,492,2204,628072847744
7016921,C
7016923,C,133977693362777
7016941,C,944957300,5613024816
7016963,C,1
7016981,C,10313148
7016983,C,57,674733694917
7017007,C,51989
7017029,C
7017071,C
7017079,C
7017083,C,1353
7017089,C,7
7017097,C,30137117492
7017113,C
7017119,C,109,1775554789
7017133,C,135498355340
7017151,C
7017163,C
7017203,C
7017211,C
7017221,C,68839915
7017223,C
7017229,C,4047,2078334432
7017233,C
7017239,C,1
7017281,C
7017293,C,4906023,65431089720
7017301,C,1063884
7017317,C,1048
7017319,C
7017331,C
7017347,C
7017389,C,2959,4144135722300
7017419,C,4,282501
7017431,C
7017467,C
7017473,C,972
7017487,C,33
7017497,C,7
7017499,C,1145997
7017503,C
7017511,C,27932200160
7017533,C,15193544246850901096
7017541,C
7017547,C,402510813
7017559,C,160338500,231319553237,1244764138592,17786418272445
7017589,C
7017607,C,4589,11707604373,109256702177
7017611,C,1,2329171824924
7017613,C,12,63
7017641,C
7017653,C,71046928,6561869635
7017667,C,23310728952
7017671,C
7017697,C,195
7017701,C,493329471
7017761,C
7017763,C,140,135073771656
7017767,C,4
7017793,C
7017799,C
7017817,C
7017823,C,94248
7017833,C,34252,9279216615,10877985262729527
7017839,C,75196,3569993989057
7017851,C,98481,54776320
7017869,C,15159520,276743649665287
7017887,C
7017911,C
7017919,C,69917
7017937,C
7017947,C,1450984089
7017953,C,132,46484292,10643515084791
7017977,C
7017979,C,1589641667199864
7018019,C,2366952
7018021,C,265100
7018043,C,1183932678246480
7018061,C,341779
7018069,C
7018079,C,132900
7018097,C,1660,109031775
7018129,C,15
7018139,C,64,33062253769
7018169,C,427
7018171,C,85263942204996
7018177,C
7018189,C,1342956
7018199,C
7018213,C,22308
7018259,C,7405,382584177
7018267,C
7018301,C
7018303,C,2322452
7018321,C
7018343,C,11544720
7018351,C,8
7018357,C,15423122108652,1237182811261707,258959434929474059
7018367,C,229,1333
7018379,C
7018387,C,329
7018409,C,88628976087
7018423,C,409437
7018441,C,298439625083
7018447,C
7018457,C,3
7018469,C,240
7018471,C,1001,16550140530929
7018481,C,1269179243956
7018499,C,170306833980
7018511,C
7018513,C,668856
7018541,C,4,329719
7018547,C,514665193
7018549,C
7018553,C,16251
7018573,C
7018577,C,4083
7018579,C
7018607,C,149023889514222813
7018633,C
7018639,C
7018673,C
7018691,C,1065048
7018709,C,675731898859187338815456
7018747,C,5193,6180,933521054577
7018751,C
7018763,C,11750866279968433785
7018777,C,10203,110928,798097548755
7018799,C
7018801,C,756
7018811,C
7018813,C,12,1388,860288
7018829,C
7018867,C,4428,76670412,14647396330077718158044544
7018871,C,1125
7018883,C,25798531273665
7018897,C
7018901,C,11095264759
7018931,C,129
7018939,C
7018951,C,22865
7018969,C,350055053084
7018981,C,7231390586096
7018997,C,12,16960823003815,853945797057600
7019003,C,13,40,108525085
7019021,C,737140600,27452834256483
7019029,C,6384,43860
7019041,C,11,1494482039148
7019057,C,4,108,10867,2402532,487914108
7019069,C,12,171600
7019081,C
7019101,C,115120964115,374279296849248
7019119,C,13008699255383969
7019123,C,1,965115760
7019137,C,132,730424,1413178695
7019149,C,30759,88916
7019153,C,1118393984739163
7019203,C,53
7019219,C
7019231,C
7019239,C,43058869810706336040
7019263,C,5059676648
7019279,C,1
7019291,C,4644709
7019297,C,11404284892,150578678517072
7019321,C,15,28755286468
7019329,C
7019377,C,174184784632440
7019429,C,62218944819540,3107809667334975
7019471,C,1
7019473,C,1120971
7019483,C,7134198886761
7019489,C,7
7019503,C
7019533,C
7019549,C,1027
7019561,C
7019563,C,108
7019567,C
7019587,C
7019611,C,8,113,2061256636847745
7019633,C,36
7019641,C
7019689,C,12807
7019729,C,7
7019731,C,293,370393493
7019741,C
7019767,C
7019773,C,36,25967606931
7019777,C,3
7019783,C
7019801,C
7019833,C,15,2546033045635570220
7019849,C,52,930426576404681629600
7019851,C,8
7019863,C,68,7488
7019867,C,718421292
7019893,C,4423680095
7019923,C,3567403827380
7019939,C,119376,52105272
7019951,C,206762784
7019953,C,2415
7019993,C
7020023,C,1605,12420,484476030072
7020029,C,6354408544647,41515825066429476
7020073,C,3349284708053154948
7020077,C,2967,3761547,57615447
7020103,C,102573
7020107,C,289,42520
7020109,C
7020113,C
7020119,C,132
7020131,C
7020161,C,1950359844804
7020173,C,372220
7020187,C,137275876629,1512996303300
7020197,C,84
7020199,C,215205
7020227,C
7020239,C
7020257,C,292383
7020271,C,652241,2560180435752360
7020287,C
7020289,C,15407235
7020301,C
7020311,C,31705367935129
7020317,C,39,2137832927152,3861109019859
7020319,C,42439661
7020323,C,837
7020331,C,9
7020341,C
7020347,C
7020361,C,6795,48677924
7020379,C,28164339357
7020397,C,143194143806426112
7020413,C,112,912,182940,40511862543
7020427,C,8
7020449,C,35503404611100232
7020457,C
7020463,C
7020479,C,2352
7020487,C
7020499,C,73220,5770396720949
7020509,C
7020511,C,513873290302509
7020529,C,42518195415
7020547,C,515808
7020593,C,3
7020613,C,80819655
7020619,C,6036969
7020623,C,40
7020641,C,16111784391
7020647,C,4498673962218270252
7020649,C,60335,452019,17043947650791
7020667,C,6059270612570828
7020679,C
7020691,C,176,19580,296345
7020701,C
7020707,C,4,34431509904,387820619078340
7020737,C,1535683,416801062027
7020743,C,517057
7020749,C,5899,2057047
7020757,C,2577704300859
7020781,C,11
7020791,C,1
7020821,C,14731,1452189102888424
7020829,C,13435244
7020877,C,324,2348
7020889,C
7020901,C,64100,104088936214006415675
7020913,C,120,5883
7020931,C,921
7020953,C
7020971,C,6405,3911749,1469275908
7020991,C,21,19115324692889
7021033,C,14171256866328911
7021057,C
7021073,C,7,67,490393167,22945482772
7021081,C,359598815
7021111,C,298838349624755853
7021117,C
7021139,C,1,9,19665,1701726457992,9576470620341
7021163,C
7021199,C
7021211,C,1
7021229,C,1092291,42517843268824
7021237,C
7021249,C,171826026145553386659731
7021253,C,28,67,660
7021309,C,1247
7021319,C,84,47435776,3729864201
7021321,C
7021331,C,586731361
7021361,C
7021363,C,72,33425
7021367,C,208572
7021381,C,9719
7021423,C
7021433,C,119290076360995
7021439,C,1,74805,358303789
7021457,C,2237775
7021489,C
7021501,C,1388
7021519,C,16409,27081
7021541,C
7021543,C,273
7021549,C,327
7021559,C,24780741
7021571,C
7021577,C,3,72,690919313327232
7021589,C,16
7021607,C,13180,239089
7021627,C
7021643,C,300853,247237516
7021657,C,3,162720
7021691,C,21271938316
7021711,C
7021723,C,3693,276648
7021759,C
7021769,C,100435
7021789,C,493904
7021843,C,161078076
7021853,C,3143943051307
