5000011,C
5000077,C,255873735594949577280710204
5000081,C,2563,3507120
5000087,C,6612
5000101,C
5000111,C,1
5000113,C,42167
5000153,C,80125360618768
5000161,C,3,613659,174752496864
5000167,C,8584248
5000197,C,344,233247947
5000201,C,16
5000213,C,23194583926543
5000251,C,981,6511740,21474560,9267842036
5000257,C,13500091020
5000263,C,4488,11422401,21706485
5000299,C,1032,234621,22572729
5000311,C,5
5000321,C
5000339,C,864777
5000381,C,18964
5000389,C,144440744
5000399,C,1
5000423,C,12,945,131856
5000473,C,776,3327,99831,23659247,4905852195,6993453374571
5000491,C
5000503,C,24394040941968
5000519,C
5000539,C
5000543,C,294318926821
5000549,C
5000551,C,33,103701
5000563,C
5000581,C,23736827389071
5000623,C,32705
5000627,C
5000651,C
5000657,C,2224857579
5000687,C,832
5000689,C,75,32740802735
5000701,C,3
5000713,C
5000741,C
5000747,C
5000759,C,4,4624576,20271315880
5000761,C
5000777,C,43
5000783,C,1
5000791,C,20,7284
5000797,C
5000851,C,924,58831089
5000861,C,3,2539044975255
5000881,C,8,167879
5000903,C,1,40,156194023465203766197
5000917,C,1054467
5000923,C
5000927,C,28,5867107009
5000929,C,92238410826740
5000939,C
5000977,C,3,407889672,486647727
5000981,C,1036,4203,185525599
5000987,C,69,300
5000993,C,12
5001001,C,59
5001019,C,276341556789
5001023,C
5001049,C
5001053,C,43092,98297610087
5001067,C,983180,40706048
5001071,C,405
5001083,C,1691077296
5001089,C
5001119,C
5001121,C
5001127,C,1809
5001163,C
5001167,C,4
5001173,C
5001193,C,8327,14840
5001197,C,4,10399,1983924100
5001203,C,1
5001233,C,14283
5001251,C
5001277,C,11192118385320
5001289,C,1062096
5001299,C,1,16,2509620
5001301,C
5001307,C,1089
5001319,C,3341,8829
5001343,C
5001361,C
5001379,C
5001391,C,1509
5001397,C
5001407,C
5001413,C,3,13285420
5001421,C
5001431,C,16,960633
5001433,C
5001443,C,1,873
5001461,C,135
5001481,C
5001487,C,6404,40605,60443770365,1457825367452
5001523,C
5001539,C,105
5001547,C,44789966342604
5001559,C
5001593,C,28,2198256312816
5001629,C,677854579608284427
5001643,C
5001653,C,989688
5001671,C,753,4417696
5001679,C,217565,852769916
5001691,C,1949088802569
5001701,C
5001707,C
5001739,C,44,4132943540,403972372241
5001743,C,192433,30221527432
5001749,C,4044025704220
5001761,C,80902290374464
5001767,C
5001779,C,1,53935629
5001809,C
5001907,C
5001911,C
5001923,C,44656860
5001967,C,50417
5001979,C,80,89
5002001,C,878541927214875
5002003,C
5002051,C,1305,322021567976,1099501260506900
5002057,C,7488
5002093,C,724892,1632554027
5002103,C,1,72,1336431094477015452
5002133,C,40126383,483900867895
5002157,C,72,1847884,761650212
5002189,C
5002211,C,20572210917149721786487300
5002219,C,132,4704
5002223,C,1,3648,2550225
5002229,C
5002237,C,11473148
5002241,C,4371
5002259,C
5002273,C,3
5002313,C
5002321,C,200180
5002331,C,1
5002373,C
5002379,C,21
5002391,C
5002457,C,6012,84495
5002463,C,12
5002489,C,9320
5002499,C,2329476047529
5002507,C
5002519,C,21
5002537,C,157779
5002541,C
5002553,C,12,16,9147,117060,765040
5002561,C,80
5002579,C,5,65069820
5002583,C,1,19078692,14982144017001328332
5002637,C,1971405832
5002639,C
5002649,C,14065680,5564256999,903004035315
5002651,C,118462603447829
5002691,C,268,282944173
5002721,C,63843,7884928
5002729,C,71
5002741,C,1305919863
5002747,C,4043268180
5002771,C,9,134316,801788,7585102839276
5002801,C,1570448
5002817,C,1129105320904
5002841,C
5002843,C,153
5002847,C,52,30827013409
5002859,C,6513774811765
5002883,C,930377500
5002889,C,804,160787884
5002901,C,463895823084619
5002903,C
5002927,C
5002939,C,3249012307056
5002979,C
5003003,C
5003039,C,18072062704701
5003071,C,41,149,880707427520
5003077,C
5003081,C,2611,259728
5003101,C,2255,14121612518240
5003111,C,138982689,8488633737528
5003113,C,486928520786114871685308
5003123,C,13
5003143,C,286010457,86108725794360
5003191,C,5
5003203,C,1296,31579653,32052152
5003227,C,5,677,52779704,811715547380
5003231,C,1
5003239,C,7489817421
5003249,C,4651
5003261,C,140576808
5003263,C,31961,1728512207772,3359305887125763512
5003267,C,90132,2630983249
5003303,C,48328,682560
5003309,C,100
5003329,C
5003371,C,618819044,1470245399193
5003387,C,28
5003407,C,4113,61137
5003429,C,454564
5003459,C,2572,11641,520176
5003477,C,607
5003483,C
5003503,C
5003507,C,1837374993
5003513,C
5003519,C,308152326412
5003539,C
5003543,C,1
5003549,C,7,189984,459730204
5003591,C,1,564,14342013
5003597,C,136081244112
5003633,C,43
5003653,C,1927443
5003657,C
5003659,C
5003671,C
5003699,C,6184459359669801
5003701,C,7306304
5003711,C,1,160,14749125433
5003717,C,314952
5003737,C,8324967,421573649612
5003743,C,65,607613921337,866691972356
5003749,C,37605910231520
5003759,C,2425503549
5003771,C,2680,8727633
5003773,C
5003809,C,13219980132,12925660941920
5003813,C
5003819,C,105
5003827,C
5003837,C,628307724,34738177248
5003839,C,6836
5003881,C,36,647991720
5003893,C,8
5003909,C,24855
5003923,C,12
5003951,C
5003959,C
5003963,C,159159159300
5003969,C,5779,659708095200
5003981,C,78399
5003983,C,2572280
5003993,C
5004007,C,1737
5004017,C,7862935,21701211900
5004019,C,21,642330216,17183025965,51994297656
5004031,C,81
5004053,C,68368,157774712515,1346530262631
5004059,C,2489641
5004067,C
5004071,C,23006314708
5004073,C
5004089,C,6514792299
5004119,C,309,1298059935436
5004121,C,2553325853426699624
5004127,C,95448713
5004143,C,53277
5004149,C,38309392,8982983532
5004157,C,23,24,144
5004193,C,435
5004217,C,2385482359050760299447
5004221,C,768,2451
5004227,C,133372
5004281,C,4856715,246918252268
5004323,C
5004359,C
5004367,C,5
5004401,C
5004403,C
5004437,C,4044,180307,497679,4911882343
5004451,C
5004457,C,94920
5004491,C,1,46828005,91130061
5004539,C,1
5004553,C,8,176651229447130263
5004569,C,511
5004599,C,129,1965,305306029,4867779180,3083435000145
5004611,C,257507641,31396521025,2921230516946641
5004653,C
5004677,C,66495
5004679,C,477,63284
5004697,C,20,35
5004707,C,193,105256240
5004721,C
5004739,C,6421000176
5004751,C
5004757,C,40168807499
5004767,C,588
5004799,C,80177,94340669009
5004803,C,251368876872
5004821,C,4
5004827,C,51331135661253
5004841,C,3,3982163583,6235106651
5004859,C,5,45,512706734916
5004871,C,1965776002500
5004877,C
5004893,C,27,30832486167
5004929,C,7,25507
5004931,C
5004941,C,3
5004971,C
5004977,C,174332546800,896721344247
5004991,C,3069
5005001,C,282849268
5005031,C
5005057,C
5005067,C
5005087,C,100703265,1852444748
5005127,C,50568544
5005129,C
5005141,C,119,726044024
5005159,C
5005177,C,38058552
5005199,C,772
5005201,C
5005213,C,212509574574980
5005219,C
5005223,C,1,1975509180372
5005261,C
5005289,C,4,127,17844272692
5005307,C,273533752770780
5005309,C,96432110447,262943328352051395,28720902673238709479
5005337,C
5005339,C
5005367,C,1021108
5005381,C
5005411,C
5005423,C
5005433,C,7788156,3426053856
5005439,C
5005489,C,8312324
5005523,C,657,622816201
5005549,C,56
5005613,C
5005621,C,123
5005639,C,268411061,38269689501
5005643,C,111816698855925482337100
5005669,C,15,61657588104
5005687,C,68,10557
5005703,C
5005709,C,27,2292
5005757,C
5005783,C
5005799,C,67561,942962326804
5005817,C,474535,17294019
5005823,C,3229732068
5005859,C,69,35424
5005867,C,22337
5005877,C,28400719
5005883,C
5005907,C,60
5005909,C,27,117645347
5005921,C,8,283511,334081451
5005933,C,178556
5005961,C,211
5005969,C
5005981,C,7562209601840
5005991,C,32428,544071216
5006003,C,187260,4390752
5006011,C
5006021,C
5006047,C
5006069,C,50404
5006077,C,24108
5006081,C,4
5006083,C,7640064848
5006119,C,50185749777
5006123,C,69834145
5006129,C,161692
5006147,C,160
5006149,C,9815
5006153,C,7,379015
5006171,C
5006179,C
5006191,C
5006207,C,17459094925257,11090432495932585
5006231,C
5006233,C
5006237,C,4,108
5006269,C
5006273,C
5006297,C,150999
5006317,C
5006369,C
5006377,C,552
5006383,C,20202246797,23213529141
5006399,C,1,5903376
5006401,C,108169390980
5006411,C,21,121,33181
5006429,C
5006431,C
5006437,C
5006459,C,1935072109
5006489,C,297763297947
5006497,C,72773736316755
5006501,C
5006503,C,8
5006509,C,56
5006513,C
5006527,C,137,83873,36614552048031235200
5006537,C,3,1125220
5006543,C,644677
5006579,C
5006587,C
5006591,C,16
5006597,C
5006609,C
5006611,C
5006621,C,1180
5006623,C,8
5006657,C,3,4,123
5006669,C
5006693,C,76,103
5006711,C,388,12645
5006719,C,260159417
5006737,C
5006741,C,3162408
5006753,C,790487319002335
5006761,C
5006767,C,32,41960,209520961872
5006773,C,3,277962740
5006831,C,973,1065,4969166393778920000304
5006839,C
5006867,C,21784
5006909,C
5006923,C,5,125,288,874832
5006929,C,12
5006971,C,45035460845
5006983,C
5007001,C
5007007,C,73172,346045433,365093733
5007011,C
5007017,C,22672
5007047,C,72,1048,268070562568
5007059,C,36713940,2432543260
5007071,C
5007097,C
5007109,C,6416,21436955
5007113,C
5007137,C
5007157,C
5007179,C,1094781141
5007181,C,3,444
5007187,C
5007193,C
5007209,C,225714244
5007251,C
5007253,C,2042591012
5007263,C
5007283,C,46021947512213
5007313,C,178347363,11824473092367
5007319,C
5007323,C,901,37322153644765
5007341,C,290856
5007347,C
5007377,C,24
5007383,C,453
5007391,C,729,38880,5934348,71912468
5007397,C
5007413,C
5007421,C
5007433,C
5007439,C
5007449,C,2480572
5007463,C
5007467,C,1993,540691920
5007481,C,199085399250519
5007529,C,879,2171
5007533,C
5007539,C,1,3997
5007553,C,4087645873083,14249747841087
5007577,C,5245708316651268
5007589,C,72
5007593,C,51
5007601,C,8
5007619,C
5007623,C,460,2859417681
5007637,C,43292,23325217359
5007643,C,699492,307763705
5007661,C
5007671,C
5007679,C
5007689,C,10816,120031,240924
5007703,C
5007713,C,4447689807
5007719,C,4,585,34746240,1060425777
5007733,C,204864212
5007791,C,25,3804,32842188,314074752996,929603867484
5007797,C,487692
5007817,C
5007841,C,3
5007851,C
5007853,C,12,48865923,164866683,153668687595
5007881,C,20427902861628211
5007907,C,134963263772
5007929,C
5007943,C,37485
5007949,C,14917521359
5007967,C,213
5007983,C,12432600
5008007,C
5008009,C
5008021,C,704298435464
5008057,C,4989507269908899
5008063,C,80,2261
5008079,C,661
5008099,C
5008103,C,28,236171713,11045160697920,13508952827836
5008111,C
5008117,C,1032
5008121,C,16,7430634513291,18385788608585042280
5008123,C,141
5008139,C,205,19498096,532907193172
5008147,C
5008151,C,16,1324
5008187,C,9,84
5008193,C
5008219,C,965,6669,44770992439695043457
5008231,C
5008259,C,155448461433592
5008277,C
5008279,C,11297,30012,27523904
5008291,C,1217628,2028909
5008369,C
5008379,C
5008417,C,2539847,5417051483
5008429,C,1039836,7302675
5008433,C
5008481,C
5008483,C,74431926112920
5008513,C
5008517,C,19,333120
5008529,C
5008537,C,8,764
5008541,C
5008559,C,4654993524,194995527685
5008567,C
5008573,C,12
5008607,C,13,6253
5008657,C
5008681,C,6803
5008697,C
5008699,C,6164
5008709,C,171
5008711,C,159600,8878800
5008721,C,1941816
5008739,C,1
5008741,C
5008807,C
5008811,C,2908,159085,606301,4260663145
5008819,C,3051204,2960057901
5008841,C,4,336
5008859,C
5008867,C
5008873,C,19497479276556
5008901,C,456,10195
5008919,C
5008973,C,15,163
5009003,C
5009021,C
5009051,C,19243606364484
5009057,C,67,19815
5009063,C,7082835531616
5009077,C,5220
5009087,C,2485607589,646252169305
5009089,C,47899205120
5009099,C,1,4
5009107,C,443804033
5009117,C,4
5009129,C,40
5009149,C,2792004
5009167,C
5009233,C,1607,27860,88099187,719762327
5009269,C
5009281,C,64929659343
5009287,C
5009317,C,104,299
5009327,C
5009341,C,37047068288
5009359,C,571149
5009413,C,56,7992,106056,211731
5009443,C,417,8013,11541113
5009449,C
5009453,C,72299971315
5009471,C,2836756
5009491,C,341,23714473805
5009497,C,162992
5009519,C,2202378969
5009527,C
5009539,C
5009549,C,2328502475152
5009573,C
5009579,C,14092
5009581,C,4988739,15104576
5009591,C,720396858520
5009593,C,236,2782495834487,113099409939648,1106701421897509092
5009603,C,102332001416382108
5009617,C,15,1480760540
5009621,C,4
5009623,C
5009651,C,964
5009659,C,2865
5009677,C,85595,2136927
5009707,C,68
5009717,C,63
5009723,C,440272008
5009729,C
5009737,C,27
5009761,C,18216,30944,357884
5009783,C,1
5009803,C,18908
5009821,C
5009839,C,1146117
5009857,C,2273727
5009881,C,3,56,510504
5009891,C
5009897,C,84,287775,46782343932
5009909,C,15,6882331,100269819
5009947,C,294658778025
5009957,C,4,6463
5009959,C,912
5009969,C,485467
5009971,C,6165,1595540,11990664,517001916
5009987,C
5009989,C,4611319755
5009993,C
5010013,C
5010017,C,219949740,1116510172
5010041,C,7231,18490224
5010043,C
5010073,C
5010079,C,11540,21381
5010107,C
5010119,C
5010163,C
5010169,C,55532788646436
5010217,C
5010233,C
5010263,C,90758560945
5010283,C,52496
5010287,C
5010289,C,8255,633699915,4332750334847
5010293,C
5010329,C,909124,152131601307,3444236697684
5010337,C
5010349,C,1331,13140
5010353,C,419123487
5010361,C
5010367,C,2297
5010373,C,1575
5010407,C,333,165765,336549
5010409,C,98546079932
5010419,C,96,7980,1914906948784
5010431,C,324
5010449,C,545863231
5010451,C
5010463,C,1559265885
5010491,C,6045,40775234533
5010493,C,108,100428,396445923,2164704603
5010497,C,7,187429878343
5010517,C
5010539,C,1,144
5010557,C
5010559,C
5010581,C
5010589,C,11636,628460
5010613,C
5010637,C
5010667,C
5010671,C,17215642761
5010679,C
5010689,C,40071,118807
5010701,C
5010727,C,32,1190150768
5010751,C,14393008173,2717225345045
5010763,C
5010769,C
5010781,C,16925622647891259
5010787,C,8,20,1893,50822544
5010791,C,156
5010827,C
5010877,C
5010883,C
5010893,C,152391
5010931,C,53,135957485
5010949,C,2372,3835213775,2244112783140028607
5010953,C,1435
5010977,C
5011001,C,3
5011007,C,2171926500
5011031,C
5011043,C,1
5011051,C,224
5011063,C,645441
5011099,C,21862605,153131016
5011121,C,1588
5011129,C
5011133,C,315
5011147,C,334325780
5011151,C,1,61
5011189,C,1043311395,33206825387
5011199,C,1,744,23489870775219997
5011213,C,8,8455293410027
5011249,C,624
5011261,C,35
5011271,C,1,6436065
5011273,C,1276067
5011301,C,248124,10999116
5011313,C,1155150141171
5011319,C,1576,11872,48840621
5011327,C,498188
5011337,C
5011339,C
5011343,C,34147295368
5011351,C,6052877048
5011361,C
5011381,C,365411159573583
5011387,C
5011439,C,155155028292564
5011451,C,9780261
5011507,C,1064620740
5011529,C,4
5011537,C,3
5011543,C
5011561,C,3,71,1246288091
5011579,C
5011609,C
5011619,C
5011621,C,1055055
5011639,C,1116,24893217
5011661,C,85014319
5011729,C,896604
5011759,C,9213500136
5011771,C,3071753
5011781,C
5011807,C,1688604518873
5011817,C,883,4123
5011829,C,3036,24216,55951
5011843,C,267185216,16714497201
5011847,C,72
5011849,C
5011859,C,91094857,33517405581
5011879,C,5,1592
5011901,C,1028604,85256027335
5011927,C,5,312
5011931,C,456565,468198747969
5011967,C,11113,6159141373
5011969,C
5011973,C,187,156197552035,327687309915
5012003,C
5012011,C,80705024760,91962191484
5012023,C
5012027,C,160,712
5012039,C,503628314761
5012047,C,68791795479954808044
5012053,C,3
5012101,C,29400,4512576
5012113,C,11
5012129,C,1919391
5012141,C,259,3040,66326244163
5012153,C,104745315
5012159,C
5012167,C
5012177,C,4,2891173635,429828435063
5012239,C,1125,1449348516
5012243,C
5012251,C
5012261,C,55
5012299,C
5012303,C,93691305,57574992105
5012323,C,128516228
5012347,C,45,693869905632
5012377,C,3,24,4158692059319
5012383,C,60,42814397,638903300,96886535273,401200534848
5012407,C,113,7956106128
5012411,C,229
5012417,C,3,383415,34438647,99952633348
5012429,C
5012473,C
5012489,C
5012507,C,4,864,14164297
5012519,C,2312457
5012521,C,3
5012531,C,660,1309,220213
5012533,C
5012543,C
5012549,C,150091,4753900568556
5012573,C,271
5012587,C,2157813,2710580,10124849
5012591,C,4261070068
5012627,C,84615069961263252205
5012633,C
5012647,C,6714257517417
5012653,C,11
5012659,C,6234261
5012663,C,12,360
5012719,C
5012729,C
5012741,C,68815
5012743,C
5012767,C,212
5012803,C
5012831,C,1,109
5012849,C,15222207
5012857,C
5012867,C,2185
5012881,C,323901816
5012923,C
5012927,C,961884
5012929,C,827,40032312,5049703331
5012939,C,1
5012957,C,2500,11439
5012971,C
5012981,C,256275,502484771248,1715403390112711444
5012993,C,164259136
5012999,C,5005,22897
5013023,C
5013037,C,37488540
5013083,C,253,15310036
5013089,C,19,29141284
5013101,C,1661561102164911563035
5013119,C,1
5013133,C,51047,418355043
5013137,C
5013139,C,5
5013179,C
5013191,C,1
5013199,C
5013209,C,8031957638320
5013221,C
5013247,C,291803995028
5013257,C,60062832,164664960
5013269,C,1011
5013277,C,875
5013293,C,196,11835,880156059343
5013301,C,3,70884,153143399
5013311,C
5013331,C
5013341,C
5013343,C
5013347,C,139609020640
5013377,C,12,15,292270480155
5013383,C
5013427,C,165919025
5013451,C,2324649228
5013457,C,17590404548619
5013479,C,121,324,441853981
5013527,C,9,118353179317
5013551,C
5013581,C,85041004,668452711,1638723403
5013629,C,66216
5013647,C,4
5013649,C,462755955
5013667,C
5013683,C,487935952
5013719,C,1
5013737,C,13728227239
5013751,C
5013769,C,243839,563651,1411427951
5013779,C,1,900010661185
5013787,C
5013797,C,3,113439871059
5013817,C,63
5013829,C,21935,25920,11289860,4003803624372
5013851,C,30636309,1070872465308
5013857,C,388,4572
5013871,C,42937084229
5013917,C
5013919,C
5013961,C,20,2268,102491,1492748
5013979,C,52041,310989
5013991,C,11987689005
5014003,C,3358056
5014019,C
5014039,C
5014049,C
5014057,C,23,19280
5014073,C,1293233522887836
5014103,C,45,12108820
5014111,C
5014117,C,3267
5014123,C
5014169,C
5014181,C,6569224740
5014183,C,120259568846657360
5014189,C
5014193,C,64616287,58367066080
5014199,C,1
5014237,C
5014249,C,239,25640399
5014267,C,20480
5014291,C,153
5014301,C
5014357,C,39,255,389433323,12841157463
5014363,C,15561,200069360
5014379,C,20240186080
5014381,C,75
5014403,C,52
5014409,C
5014417,C,99
5014421,C,94260556084956
5014433,C,4968
5014441,C,36,8230035171
5014447,C,939660044
5014463,C
5014501,C,144
5014547,C,345
5014553,C,89536,606569640
5014561,C,3,204
5014577,C
5014579,C
5014663,C,25112
5014673,C
5014687,C,8,77,71029734390048
5014693,C,8504391113760
5014699,C,31621172,6048067390676
5014717,C,8,29499,14586032,7255577384
5014739,C
5014747,C
5014771,C
5014783,C,1997492137053
5014799,C,508536
5014819,C
5014829,C,16365259,16603646145891
5014831,C
5014873,C
5014903,C,285,80438557125
5014921,C,23,71,156824239583,695816167064
5014927,C
5014931,C,10432072545389053
5014939,C,10125,17213132,162407129
5014951,C,5
5014957,C
5014973,C,27152863
5014979,C,1
5015033,C,7,1375
5015039,C,206768904762712
5015063,C,696997
5015077,C,1959744
5015083,C,38440062120273
5015089,C
5015099,C,584076
5015117,C
5015123,C,1,49434221848
5015137,C,66880016523252
5015141,C,4,3723,22140,17387117331
5015167,C,5799050793
5015189,C
5015201,C
5015207,C
5015209,C,998229410339
5015233,C,14027,847748772
5015249,C,76220779
5015251,C
5015261,C,15218584
5015267,C,88,3554321021700
5015287,C,9
5015291,C,1
5015293,C,2892406127,31275923751
5015299,C,38220241037
5015317,C
5015321,C
5015371,C,396
5015383,C,792
5015389,C
5015399,C
5015429,C,343456
5015431,C
5015453,C,1545970164400
5015467,C,149,2533881293
5015471,C,54893841,1270777720
5015501,C,956524
5015503,C,72041
5015509,C,2276
5015513,C,3,69648
5015519,C,105
5015557,C,39
5015581,C,12960132528,234119864091
5015599,C,533737941407057
5015617,C,575,21743,117635,41861244
5015623,C,123897,1394191652
5015627,C
5015657,C,1582761522363243
5015669,C,5816282827
5015711,C,7120,422474140
5015713,C,36139290181661880
5015719,C
5015723,C,1
5015729,C
5015737,C
5015741,C
5015743,C
5015749,C,73806072744878208144
5015783,C,54403414968160
5015797,C,3,139091103
5015807,C,219697
5015809,C,1566107044056
5015827,C
5015873,C,30648,346527475
5015897,C,3,127,1908
5015911,C,58439362040
5015917,C,8195,179818020279
5015921,C
5015953,C,212127
5015971,C,128,612413
5015977,C
5015987,C,73685967958768
5016013,C,95
5016023,C
5016029,C,9562193355
5016031,C,1265
5016059,C,1,17002405,114599199484
5016061,C,5136746870020704
5016083,C,334576
5016097,C,8
5016113,C
5016149,C,1720999899856
5016163,C
5016181,C
5016197,C,15
5016229,C
5016269,C,8475,75986172,4901473866375
5016281,C,692623
5016283,C,80
5016287,C
5016299,C,1,37,311286297,8031059088232
5016301,C
5016311,C
5016313,C,163827
5016317,C,323740
5016331,C,225988125
5016353,C,124645488556
5016379,C
5016413,C,31,1036,464450212
5016433,C,116,43853682867
5016439,C,12129,13841
5016443,C,1,6282507832
5016467,C
5016469,C
5016499,C,113681
5016521,C,3144,16864,1003899,513183798060
5016533,C
5016541,C
5016559,C,209
5016563,C
5016601,C
5016607,C
5016611,C,25475335849
5016631,C,17376
5016643,C
5016653,C,4110111
5016659,C,10077
5016667,C
5016679,C
5016689,C
5016707,C,26110069
5016721,C,2046743
5016727,C
5016731,C,40
5016757,C
5016773,C,352,21871
5016787,C
5016799,C,30300,250700705
5016811,C,113
5016839,C,37
5016857,C,89996832
5016859,C,6808318421
5016863,C
5016901,C,3640824
5016923,C,1,1533,2510781
5016929,C,16
5016953,C,87847,939180
5016959,C
5016961,C,2835443199789291
5016983,C,1
5017003,C
5017021,C,8
5017031,C
5017037,C
5017043,C
5017049,C,55,21213721155
5017069,C
5017079,C,1,5205,91600
5017093,C,228
5017097,C,1632108
5017099,C,45
5017127,C
5017141,C
5017231,C,204793339676
5017241,C,735,229536
5017253,C,7
5017279,C
5017321,C,257252564
5017343,C,21
5017361,C,3,20691
5017399,C,9
5017417,C
5017423,C,8
5017447,C
5017451,C,1
5017471,C,51087637424
5017477,C,52525731109667
5017487,C,57,656190997
5017489,C,204,6944
5017511,C,1
5017513,C,23,47
5017559,C,1312086694857
5017583,C,1,3207820
5017589,C,25030848856
5017603,C
5017613,C,7051,521503516
5017633,C,75,92
5017637,C,5012711231392
5017679,C
5017687,C
5017699,C
5017709,C,5391,390040
5017721,C,3
5017739,C,9705539180200
5017769,C
5017811,C
5017819,C
5017871,C,11441044,45009021
5017879,C,21814737
5017889,C,207
5017913,C,67
5017927,C,445800,2041983284617512
5017951,C,1064,2314551272181
5017981,C
5017993,C,892823360
5017997,C,139
5018003,C,1
5018017,C,3768,204555
5018023,C
5018047,C,1157217
5018081,C,110631
5018119,C
5018129,C,388911,1075542871
5018137,C,375
5018141,C
5018149,C,7592736
5018161,C
5018177,C,7,799440
5018197,C,19328
5018201,C,5217789851284
5018203,C,17027565
5018207,C,12
5018219,C,199592712,4661435038023465
5018269,C,287,1367,41166471,12866653832
5018297,C,79
5018309,C,36,715
5018323,C,5177
5018327,C
5018333,C,1799952
5018341,C,4146032081919
5018357,C,110544727,1677466408
5018369,C
5018371,C,44,2103207293
5018381,C,900,3138018828
5018399,C,309,336
5018437,C,8,9900095,23668027827,28140027720
5018467,C
5018491,C
5018513,C,3,7,5283912082071
5018521,C
5018539,C,36705
5018543,C,420,554728468308
5018551,C
5018567,C
5018591,C,33
5018593,C,8,6591600
5018597,C,132
5018609,C
5018617,C,20,39673423784
5018627,C,32100
5018639,C,4678860
5018647,C,5
5018693,C
5018701,C,240,9824,10611887160,227347502943
5018731,C
5018737,C,9787875,47658363
5018749,C,99,419,522359146379
5018753,C,314847851895
5018789,C,59486308216
5018803,C,5
5018813,C,31
5018821,C,535355
5018833,C,16248
5018837,C,3,151008
5018843,C
5018861,C,19,201555
5018863,C,576433620993788856713
5018879,C
5018887,C,5,71394573,101520239813
5018891,C,9,369,18166439281
5018911,C,310704
5018929,C,56,227
5018947,C,761925,7194869227493
5018957,C,2914253000115,211168353393544
5018971,C,36
5018987,C
5018999,C,1809249
5019017,C,508723
5019023,C,100
5019031,C,141978817460,1427352974441
5019041,C,26802110042489370734907484
5019043,C,227422830776
5019067,C,5,369,11133,1556357,154771153988
5019103,C
5019139,C
5019163,C,128,14105
5019169,C,18444
5019181,C,384
5019187,C,12
5019193,C,348,53580,25648683,45865100
5019227,C,24,33,897926197
5019251,C,24,61,40153950229
5019253,C
5019257,C,1249680,32150322932320
5019277,C
5019281,C,59681829990928
5019299,C,1,757,1114292258764
5019319,C,9
5019331,C,6440,14760021317841
5019353,C,156
5019361,C,11,19445939
5019373,C,673088,2885221380920
5019389,C,6052,392739,5415402570840
5019431,C,4,7336245,23469444
5019463,C,2160
5019473,C,16
5019481,C
5019491,C,6752103625
5019529,C,508035
5019541,C,104,14590856,886578576
5019557,C,170463163,748364428
5019563,C
5019569,C,4,21433698852
5019587,C,359030597119297
5019593,C,29540179392,1321164076707
5019601,C,5816
5019617,C,88,187
5019631,C
5019649,C,164
5019659,C,161445,8976412
5019701,C
5019713,C,391,3432
5019719,C
5019767,C,4,4522105
5019787,C,1376489,2413973
5019793,C,17688,201023,284700
5019797,C,3,66775480
5019803,C,21
5019821,C,63300
5019869,C
5019877,C,147
5019899,C,1192497,6482377
5019919,C
5019943,C
5019961,C,59
5019967,C,20048,20294768
5019977,C
5019979,C,108297029
5019983,C
5019997,C,22544919,31413875
5020007,C
5020019,C
5020021,C,598853002088300
5020031,C,225,81433
5020033,C,15676155
5020061,C
5020063,C,30588,654749153
5020069,C,56,2796981740,17627417472
5020079,C,168306671017
5020087,C,2712916626920
5020097,C,861123102816480
5020111,C
5020129,C,95,1876352,205244456
5020139,C,4,1983340665297
5020159,C,1872,5760681200
5020177,C
5020189,C
5020201,C,3,51
5020217,C,3
5020229,C
5020231,C
5020247,C
5020259,C,1
5020261,C
5020291,C
5020307,C,4,95873433
5020331,C,540,12840,906549
5020343,C,38349801,734445581056
5020349,C,256
5020373,C,19023,16472811
5020381,C,104,68483
5020387,C,1353
5020391,C,24,133
5020403,C
5020441,C,5338791599703,16797211313403
5020447,C
5020453,C,97707,491036974656
5020469,C,1315,5239
5020471,C
5020489,C,280442874200739
5020507,C,1158792619233
5020513,C
5020517,C
5020537,C,935,18584955140
5020553,C,352
5020577,C,9073402928047
5020583,C,1,13
5020591,C
5020619,C,877584,91192925505
5020621,C,3411
5020643,C,4034575632,224580321897
5020651,C
5020657,C,5855312
5020669,C,18367925355,88309937135,2830584986324
5020711,C
5020781,C,12064
5020783,C,8
5020787,C
5020793,C,7,5545800871,155845338712
5020861,C,33045298756808
5020871,C,21653424532756
5020891,C
5020903,C,327105
5020909,C,15,10280
5020943,C
5020949,C
5020957,C,186272522147888
5020987,C,44
5020993,C
5020999,C,332024
5021033,C,28
5021087,C
5021117,C
5021119,C
5021143,C
