9000011,C,484
9000041,C,22783
9000049,C,2300
9000059,C
9000067,C
9000119,C
9000127,C,2648
9000143,C,3280,390593799812697
9000163,C,1916
9000193,C,31220
9000203,C,1,441412360
9000209,C
9000217,C,492669287319467
9000223,C
9000253,C,852
9000269,C,5133931
9000283,C,60
9000289,C,153199467,52248983432,5386674889599521535
9000317,C,271326236853049445024263
9000331,C,49029,4301701484
9000349,C,10719560555
9000377,C,1219
9000379,C,12,1944
9000403,C,17
9000427,C,985736060
9000451,C,8
9000461,C
9000473,C,850687456555
9000487,C,648985032
9000499,C,1685,2256,17344029
9000517,C,8485290108,13439324075163
9000569,C,727816,7813320
9000577,C,3,4928,1425183459,59813122475
9000601,C
9000637,C,3,1395,22498284
9000683,C,1,472
9000703,C
9000709,C,11
9000721,C,8
9000743,C,21,139770165
9000767,C,402393
9000773,C
9000779,C,91422720,129655965
9000781,C,23
9000787,C
9000791,C
9000793,C,3098820697850175
9000809,C,3396
9000821,C,196711639727333308
9000839,C,25,1744329370189
9000841,C,5431376
9000877,C,134807342472
9000899,C
9000907,C,2498385
9000913,C,34391
9000931,C,1085
9000961,C
9000983,C,300798604876276
9000989,C
9000997,C
9001001,C
9001033,C
9001039,C,297
9001063,C,110193947537
9001093,C
9001121,C,127215050091
9001163,C,45
9001169,C
9001171,C
9001189,C
9001199,C
9001219,C,17
9001229,C
9001243,C,1800,108714320
9001259,C
9001277,C,498582867
9001283,C,1521,34668,27194233600,1324547457241,2276887826528070655456
9001301,C
9001337,C,3
9001351,C
9001387,C,32,53985780
9001417,C,455
9001429,C,4803095
9001463,C
9001481,C,168
9001493,C,52708,13736367,5475056209711
9001507,C,9,57013052864
9001511,C,1
9001519,C,141,4337045072
9001523,C,208
9001561,C
9001621,C,482363
9001627,C,300
9001667,C,2517
9001691,C,931965,23074173971445
9001723,C
9001739,C,1236943380
9001747,C,17,12997308960
9001771,C
9001781,C,81463911
9001793,C
9001799,C,1
9001829,C,2896
9001843,C
9001897,C
9001933,C,3
9001961,C
9001963,C,13944924921432
9001969,C,230192
9001987,C
9001999,C
9002003,C,397
9002009,C,29784,761204679
9002011,C
9002023,C,72,204161,4365305
9002033,C,71537756138470083
9002041,C,299
9002047,C,8
9002087,C,27208
9002107,C,8
9002113,C,11
9002171,C
9002233,C,372,277908
9002249,C,4,179044,258687
9002251,C
9002293,C,51,155
9002311,C
9002317,C
9002339,C
9002341,C
9002347,C,13700885
9002363,C,287113,8842237964976
9002377,C,194043,26212299
9002393,C,916,171627,15378574041358555
9002449,C,19776104
9002467,C
9002489,C,2077215,1829693676396
9002501,C
9002519,C,1464624
9002533,C,268768056
9002549,C,10693456555
9002569,C,20,723824
9002621,C,15
9002629,C
9002641,C,170283
9002663,C,5145
9002671,C,8936931576137377560
9002689,C
9002701,C,2016381123630860
9002717,C
9002779,C,126269
9002801,C,12120603
9002813,C,1341476810767
9002831,C,2883016689
9002839,C,690081808044
9002849,C,4,27,19812132900
9002863,C,40901,652227237
9002879,C,337,985
9002893,C,120
9002909,C,8304,58553819380
9002923,C
9002969,C,77307
9002977,C,8,21488,7938875
9002993,C
9003023,C
9003031,C
9003061,C
9003083,C,28,3970992
9003103,C
9003133,C
9003187,C,7593
9003191,C,132831893724
9003193,C
9003209,C,4636578541327
9003221,C,14179
9003227,C
9003233,C
9003263,C,3637,36718902853
9003271,C,1248,97933060053
9003277,C
9003343,C
9003347,C
9003349,C,7981830344012,40527001888393796
9003377,C,19493863
9003403,C,413
9003409,C,4916
9003431,C,3316932627640
9003437,C,5988,26499293920
9003487,C
9003497,C
9003517,C,533435
9003529,C
9003583,C,5
9003607,C
9003613,C
9003619,C,16479761
9003647,C,65061213
9003667,C
9003689,C,16974704223576
9003703,C,3696,440253876
9003707,C,4457209617645
9003713,C
9003719,C,144
9003721,C,298895598180119
9003749,C,15015
9003767,C,1125
9003773,C,28,415709485083
9003779,C,935809
9003803,C,71091112
9003809,C,941635,709114732,7285354116
9003817,C
9003821,C
9003859,C,1570481
9003871,C,1251380,6188060013,69806250020,1640940414823843760
9003877,C,106265447708
9003889,C,36335,242087
9003901,C,29386500
9003959,C,264996042465
9003977,C,115,3003,1754271681459
9003997,C
9004013,C
9004019,C,105
9004031,C
9004057,C,6370479984573007800
9004069,C
9004087,C
9004091,C,4,44389693,6563814859596
9004097,C
9004103,C,910972
9004111,C
9004147,C,408678097073
9004189,C,12,681440
9004231,C,36
9004249,C,176,11006844
9004267,C,73677
9004277,C,27
9004301,C,1771,33051050724
9004319,C,27971409
9004327,C,334368,771780
9004343,C,1
9004349,C
9004351,C,3619629,2545389863744
9004361,C,36915,516045996,664846011,8874336187059
9004367,C
9004399,C,20357140313633696
9004451,C,9
9004459,C,485
9004469,C,4,12
9004481,C,4576
9004507,C,245,5033,34844
9004511,C,20229,36508,1975221760365
9004519,C,2567059176
9004531,C,21
9004561,C,3
9004571,C,1,50261704
9004591,C
9004603,C,21
9004621,C
9004627,C
9004643,C,1,1869232
9004649,C
9004669,C,2771,28155797951
9004687,C
9004691,C,2821,42573
9004711,C,717765
9004739,C,1,4,720,6352,58969
9004741,C,623
9004771,C,2001718365
9004811,C,629866434316
9004829,C,231
9004843,C
9004889,C,13185736
9004901,C,75491808
9004907,C,168420
9004909,C,240,332
9004921,C,1151,4358212777799
9004927,C,533108
9004939,C,71483152545
9004943,C,125793072
9004969,C
9004991,C
9004999,C,622344
9005011,C,9
9005021,C
9005027,C
9005039,C,1,5513785
9005041,C,3,12450466335
9005047,C,24
9005057,C,20136039
9005081,C,66280144,27033205863
9005089,C,276399
9005093,C,4566726207963
9005099,C,1,9693564
9005119,C
9005149,C,1840025752295
9005173,C
9005179,C,257252
9005197,C,764
9005201,C,3,331,184900
9005219,C,12376
9005233,C,35
9005237,C,328,87267259263
9005267,C,129
9005279,C,188776,851106528477
9005299,C,20
9005327,C,9,276352,164920264485
9005329,C,26765883651
9005371,C
9005387,C
9005401,C
9005429,C,1935,433335,19821331
9005473,C,352123451
9005497,C
9005509,C,33660
9005519,C,1,5040
9005539,C,22307432256
9005543,C,6193
9005551,C,21
9005561,C
9005621,C,2020
9005657,C
9005663,C,9505,123645
9005693,C,28,4651987132020
9005713,C
9005723,C,1555636189701
9005729,C,75
9005741,C,3,39
9005743,C
9005783,C,100
9005839,C,177318089,491173956525
9005849,C
9005873,C
9005879,C,4,36,3599745
9005881,C
9005897,C,628,25107
9005917,C,12512739975,37142171223
9005923,C
9005947,C,1935969,1618492148
9005977,C
9005989,C,135
9006013,C,2316619399595
9006031,C
9006043,C,243252
9006061,C,180
9006071,C,1
9006077,C,7,1022815
9006139,C
9006157,C
9006163,C,173
9006169,C,105275,7429267343067
9006181,C,135,244080
9006191,C
9006197,C,120
9006199,C,47962413165
9006203,C,87876
9006253,C
9006289,C
9006293,C
9006313,C
9006359,C,1
9006373,C,4592,56595,554543
9006377,C
9006391,C,53,2532563820,4073027547941
9006397,C
9006419,C,1276509256
9006433,C,192
9006457,C,56890248659
9006493,C,671501949150527
9006499,C,24
9006509,C,4
9006581,C
9006587,C,76441851297
9006601,C,17641283,840522344
9006611,C,4716
9006623,C,60365449300
9006631,C
9006649,C,12
9006653,C
9006659,C,70345
9006671,C,6076,2268261,555032438584
9006677,C,4
9006707,C,1396129
9006749,C,60
9006769,C,155542237788680
9006793,C
9006797,C,4444
9006853,C
9006859,C,62173741779281
9006863,C
9006883,C,15630273213137
9006919,C,12
9006929,C,120,6831,26078431
9006937,C
9006953,C,179923780,140857046475
9006971,C,1140
9006973,C,3,27,1027494720831
9006983,C
9007001,C,2755
9007039,C,18884
9007043,C
9007049,C
9007051,C,310685
9007087,C,26697
9007111,C,1104
9007123,C,14131848,117471146073
9007151,C,1
9007157,C
9007171,C
9007177,C,35
9007181,C,250459
9007183,C,19492233381
9007189,C,11,24
9007211,C,244,1120180951629
9007213,C
9007223,C
9007231,C,15029
9007241,C,4,1728
9007259,C,1840,259514447160
9007261,C,324
9007277,C,7648684
9007289,C,2119
9007291,C,34020300,229573596
9007303,C,5,536
9007309,C
9007319,C,2017
9007333,C,8328540
9007351,C,188,30473
9007357,C,59
9007363,C,653
9007373,C,40,57632423455
9007393,C,75
9007441,C,1086989191009795095
9007457,C,3,4,146788
9007477,C,223583859348
9007499,C,481
9007507,C
9007529,C
9007541,C,408
9007549,C,829213420092
9007553,C,36
9007567,C,108606348494765
9007571,C,9,7341,18783735664
9007573,C,776
9007619,C
9007627,C,168
9007631,C
9007633,C,587,16706448,268472074188
9007643,C,20761
9007657,C,27,32,267,120365135
9007679,C,2760
9007703,C,1,324788017,2243428664368
9007709,C
9007717,C
9007727,C,3123438436971892
9007753,C
9007759,C,41206292,4023329677685
9007771,C
9007781,C
9007783,C,5,27926052
9007793,C
9007811,C,1,848057935033
9007849,C
9007853,C,11935986076589685076
9007861,C,110761207848
9007877,C,11649663247,27817886775,7117272802431295
9007883,C,2768764948
9007891,C,1230440,1210701924,1809735053
9007903,C
9007913,C,75,8403,2947853332
9007939,C
9007961,C
9007979,C,34307889
9007991,C,193405
9007993,C,1255060331
9008023,C
9008029,C
9008059,C,101310078285
9008063,C
9008101,C,52928
9008117,C
9008119,C,57,28329346102104
9008123,C,85,1033,80832
9008141,C,3,1936
9008171,C
9008177,C,2160,31186123,765082888,977900440
9008213,C
9008221,C
9008231,C
9008243,C,72
9008269,C
9008281,C,6359
9008303,C,10432
9008309,C
9008359,C,4925,2358323124
9008369,C
9008381,C
9008393,C
9008423,C
9008431,C
9008497,C,128672,3274875
9008557,C,252606144
9008581,C,12384,902728277879
9008599,C
9008633,C,6676,6595408
9008639,C,8305005660
9008687,C,31502572
9008707,C,6703951037
9008731,C
9008761,C,2228
9008767,C,51852
9008771,C,1,917905
9008773,C,39735,514023363
9008777,C
9008803,C,33
9008809,C,12,647,220401943304
9008837,C
9008843,C,21
9008863,C,107125660294272
9008873,C,3
9008899,C
9008911,C
9008921,C
9008927,C,260538119805
9008933,C,8431,64798236
9008947,C
9008969,C,7803756
9008981,C,9085203,16327844808
9009017,C,134991409952688
9009023,C,1,30972,2455153,51721653708
9009041,C
9009061,C,15516473428740
9009083,C
9009103,C,5
9009107,C,513093472,625793800
9009157,C,5656939749172797380000
9009163,C
9009179,C
9009191,C,1,153,573
9009199,C,189
9009223,C,128833138668
9009229,C,91480781718292592
9009277,C,12579298748252
9009281,C,190326495
9009331,C,33956
9009347,C
9009349,C,575711771
9009367,C,118094549
9009379,C
9009391,C
9009409,C
9009419,C,1
